1-gram                                  2-gram                                  3-gram                                  4-gram                                  5-gramsentence                                
5.3090424610181235e+28                  2.6205952078912916e+23                  2724231083926587.5                      710523187.060937                        17517.513197790642                       En sık rastlanan duktal karsinoma, memenin süt kanallarında başlar
2.5664578593111046e+50                  8.099369051243929e+39                   2.288174989645133e+28                   8.611084865260653e+16                   3702595.4783970998                       Meme kanseri memenin dışına yayıldığında koltuk altındaki lenfatik nodüller en sık görülen yayılım yerleridir
2.576324050108977e+39                   1.100921634693332e+31                   2.5452166445275085e+23                  32382179929247.156                      733060.9703526015                        Kanser hücreleri memenin diğer Lenf Nodlarına, Kemiğe, Karaciğer ve Akciğere yayılabilir
9.326240774183885e+20                   1.8910165477621338e+17                  677915485161.727                        1472741.7913683334                      735.1459473962299                        Her kadın meme kanseri gelişme riskine sahiptir
1.6479473640529796e+36                  3.1270694813398137e+28                  1.331876552766904e+22                   45036476982551.04                       72104047.74522325                        Gerçekte meme kanseri gelişen kadınların çoğunda risk faktörleri belli değildir
1.1594913512481218e+48                  3.530739954011409e+38                   7.05292672598549e+29                    4.685086833497505e+18                   7543677170150.081                          Araştırmalar, meme hücreleri içerisinde, meme kanser riskini artıran bazı genler olduğunu göstermektedirler
2.2662796777953766e+36                  2.1111072640904786e+29                  1.3525042810973482e+23                  1.9786950345606904e+16                  21681107242.664257                       Genetik değişiklikler, aileden (herediter) olabilir veya hayat boyu gelişebilirler
1.249132070298612e+19                   2338877594646218.5                      1573567002788.9646                      615758810.0511695                       131141.3444932764                        Meme kanseri genellikle tek bir hücrede başlar
7.364177197665559e+39                   2.718989411296461e+31                   1.0536622950984445e+25                  3.587031938638309e+17                   192753355735.8966                        Günümüzde meme kanserinin nedeni ve nasıl gelişim göstereceği tam olarak bilinmemektedir
1.5555291129592276e+16                  5203377528027.51                        106817591.42172426                      34925.09832175914                       212.84809490200888                        Meme kanseri kompleks bir hastalıktır
1503967310949726.0                      628343712155.0106                       634277769.2225987                       91118.80151710557                       224.16433731476792                       Her vaka birbirinin aynısı değildir
9.585928899668981e+23                   9.716408489316787e+17                   2313956693418.924                       17775783.728230145                      46740.40628478644                        Meme kanserinin içinde bulunduğu evreye "stage" denir
3.0410020563185424e+34                  5.329720981526052e+26                   6.861671155008681e+17                   86011124129.62193                       180039.54916331693                       Gerçek stage'in bilinmesi, doktorun tedavi planını yapmasını sağlayacaktır
4.193566354628136e+195                  1.021955682033796e+153                  4.0233507815956397e+102                 2.989396143732619e+65                   1.3338779496023295e+36                   2015 yılında ABD'de Texas Üniversitesi Anderson Kanser Merkezi'nde yapılan ve Kanser Araştırma Dergisi'nde (Cancer Research) yayınlanan deneysel çalışmaya göre fruktoz ve sakaroz (glukoz ve fruktoz kombinasyonu) 12-lipoksijenaz (12-LOX) sinyalizasyonunu ve dolayısıyla da 12-hidroksi- 5Z, 8Z , 10E , 14z – eikosatetraenoik asit (12-HETE) seviyesini arttırarak meme kanseri riskini ve metastaz oranının yükseltiği tespit edilmiştir
6.290559797659157e+63                   9.093209545121277e+50                   1.4733577787459569e+37                  9.37593794761631e+21                    661628152708.0658                         glukoz + fruktoz →  12-LOX ↑ → 12-HETE ↑ → meme kanseri ↑   Meme kanserinde erken teşhis yöntemleri, hastanın taşıdığı risk faktörlerine göre değişkenlik gösterir
1.313905657996854e+22                   1.907542503170007e+16                   1369075529979.4229                      78362473.31555979                       107543.90419219907                       Bu faktörlerin arasında yaş ilk sırada gelmektedir
1.6174016823011027e+32                  9.571030897391148e+24                   2.372750954831499e+18                   32734109992524.24                       378342959.959181                         Genç yaşlarda görülebilmesine karşın, ileri yaş gruplarında bu risk artar
4.913875254811811e+51                   2.5708027169286035e+41                  2.709347621429798e+35                   2.35582294833764e+26                    2.608095854072766e+17                    Bu nedenle ileri yaş gruplarında erken tanı konması için alınması gereken önlemler, erken yaş gruplarından daha farklıdır
5.19331963319815e+37                    9.073837837648448e+29                   2.2089100651188796e+24                  2.1341036140499475e+17                  57359354828.26152                         Yirmi yaş grubu, her ayın belirli bir döneminde kendi kendilerini muayene etmelidir
1.0346468367178022e+33                  8.728894227742211e+24                   7.096688521525865e+19                   1300678905873.6294                      60645136.31283261                        Bu kontrol sırasında meme dokusunda farklılık olup olmadığı araştırılır
